code_insee|nom|epci|libepci
15077|GOURDIEGES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15078|JABRUN|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15079|JALEYRAC|241500271|CC du Pays de Mauriac
15080|JOURSAC|200066637|CC Hautes Terres
15081|JOU-SOUS-MONJOU|241501089|CC Cère et Goul en Carladès
15082|JUNHAC|200066678|CC de la Châtaigneraie Cantalienne
15083|JUSSAC|241500230|CA du Bassin d'Aurillac
15084|LABESSERETTE|200066678|CC de la Châtaigneraie Cantalienne
15085|LABROUSSE|241500230|CA du Bassin d'Aurillac
15086|LACAPELLE-BARRES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15087|LACAPELLE-DEL-FRAISSE|200066678|CC de la Châtaigneraie Cantalienne
15088|LACAPELLE-VIESCAMP|241500230|CA du Bassin d'Aurillac
15089|LADINHAC|200066678|CC de la Châtaigneraie Cantalienne
15090|LAFEUILLADE-EN-VEZIE|200066678|CC de la Châtaigneraie Cantalienne
15091|LANDEYRAT|200066637|CC Hautes Terres
15092|LANOBRE|241501055|CC Sumène - Artense
15093|LAPEYRUGUE|200066678|CC de la Châtaigneraie Cantalienne
15094|LAROQUEBROU|200066678|CC de la Châtaigneraie Cantalienne
15095|LAROQUEVIEILLE|241500230|CA du Bassin d'Aurillac
15096|LASCELLE|241500230|CA du Bassin d'Aurillac
15097|LASTIC|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15098|LAURIE|200066637|CC Hautes Terres
15099|LAVASTRIE|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15100|LAVEISSENET|200066637|CC Hautes Terres
15101|LAVEISSIERE|200066637|CC Hautes Terres
15102|LAVIGERIE|200066637|CC Hautes Terres
15103|LEUCAMP|200066678|CC de la Châtaigneraie Cantalienne
15104|LEYNHAC|200066678|CC de la Châtaigneraie Cantalienne
15105|LEYVAUX|200066637|CC Hautes Terres
15106|LIEUTADES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15107|LORCIERES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15108|LOUBARESSE|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15110|LUGARDE|241500255|CC du Pays Gentiane
15111|MADIC|241501055|CC Sumène - Artense
15112|MALBO|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15113|MANDAILLES-SAINT-JULIEN|241500230|CA du Bassin d'Aurillac
15114|MARCENAT|200066637|CC Hautes Terres
15116|MARCHASTEL|241500255|CC du Pays Gentiane
15117|MARCOLES|200066678|CC de la Châtaigneraie Cantalienne
15118|MARMANHAC|241500230|CA du Bassin d'Aurillac
15119|MASSIAC|200066637|CC Hautes Terres
15120|MAURIAC|241500271|CC du Pays de Mauriac
15121|MAURINES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15122|MAURS|200066678|CC de la Châtaigneraie Cantalienne
15123|MEALLET|241500271|CC du Pays de Mauriac
15124|MENET|241500255|CC du Pays Gentiane
15125|MENTIERES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15126|MOLEDES|200066637|CC Hautes Terres
15127|MOLOMPIZE|200066637|CC Hautes Terres
15128|MONSELIE|241501055|CC Sumène - Artense
15129|MONTBOUDIF|200066637|CC Hautes Terres
15130|MONTCHAMP|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15131|MONTEIL|241501055|CC Sumène - Artense
15132|MONTGRELEIX|246300966|CC du Massif du Sancy
15133|MONTMURAT|200066678|CC de la Châtaigneraie Cantalienne
15134|MONTSALVY|200066678|CC de la Châtaigneraie Cantalienne
15135|MONTVERT|200066678|CC de la Châtaigneraie Cantalienne
15136|MOURJOU|200066678|CC de la Châtaigneraie Cantalienne
15137|MOUSSAGES|241500271|CC du Pays de Mauriac
15138|MURAT|200066637|CC Hautes Terres
15139|NARNHAC|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15140|NAUCELLES|241500230|CA du Bassin d'Aurillac
15141|NEUSSARGUES-MOISSAC|200066637|CC Hautes Terres
15142|NEUVEGLISE|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15143|NIEUDAN|200066678|CC de la Châtaigneraie Cantalienne
15144|OMPS|200066678|CC de la Châtaigneraie Cantalienne
15145|ORADOUR|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15146|PAILHEROLS|241501089|CC Cère et Goul en Carladès
15147|PARLAN|200066678|CC de la Châtaigneraie Cantalienne
15148|PAULHAC|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15149|PAULHENC|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15150|PERS|200066678|CC de la Châtaigneraie Cantalienne
15151|PEYRUSSE|200066637|CC Hautes Terres
15152|PIERREFORT|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15153|PLEAUX|241501139|CC du Pays de Salers
15154|POLMINHAC|241501089|CC Cère et Goul en Carladès
15155|PRADIERS|200066637|CC Hautes Terres
15156|PRUNET|200066678|CC de la Châtaigneraie Cantalienne
15157|QUEZAC|200066678|CC de la Châtaigneraie Cantalienne
15158|RAGEADE|200066637|CC Hautes Terres
15159|RAULHAC|241501089|CC Cère et Goul en Carladès
15160|REILHAC|241500230|CA du Bassin d'Aurillac
15161|REZENTIERES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15162|RIOM-ES-MONTAGNES|241500255|CC du Pays Gentiane
15163|ROANNES-SAINT-MARY|200066678|CC de la Châtaigneraie Cantalienne
15164|ROFFIAC|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15165|ROUFFIAC|200066678|CC de la Châtaigneraie Cantalienne
15166|ROUMEGOUX|200066678|CC de la Châtaigneraie Cantalienne
15167|ROUZIERS|200066678|CC de la Châtaigneraie Cantalienne
15168|RUYNES-EN-MARGERIDE|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15169|SAIGNES|241501055|CC Sumène - Artense
15170|SAINT-AMANDIN|241500255|CC du Pays Gentiane
15171|SAINTE-ANASTASIE|200066637|CC Hautes Terres
15172|SAINT-ANTOINE|200066678|CC de la Châtaigneraie Cantalienne
15173|SAINT-BONNET-DE-CONDAT|200066637|CC Hautes Terres
15174|SAINT-BONNET-DE-SALERS|241501139|CC du Pays de Salers
15175|SAINT-CERNIN|241501139|CC du Pays de Salers
15176|SAINT-CHAMANT|241501139|CC du Pays de Salers
15178|SAINT-CIRGUES-DE-JORDANNE|241500230|CA du Bassin d'Aurillac
15179|SAINT-CIRGUES-DE-MALBERT|241501139|CC du Pays de Salers
15180|SAINT-CLEMENT|241501089|CC Cère et Goul en Carladès
15181|SAINT-CONSTANT|200066678|CC de la Châtaigneraie Cantalienne
15182|SAINT-ETIENNE-CANTALES|200066678|CC de la Châtaigneraie Cantalienne
15183|SAINT-ETIENNE-DE-CARLAT|241501089|CC Cère et Goul en Carladès
15184|SAINT-ETIENNE-DE-MAURS|200066678|CC de la Châtaigneraie Cantalienne
15185|SAINT-ETIENNE-DE-CHOMEIL|241500255|CC du Pays Gentiane
15186|SAINTE-EULALIE|241501139|CC du Pays de Salers
15187|SAINT-FLOUR|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15188|SAINT-GEORGES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15189|SAINT-GERONS|200066678|CC de la Châtaigneraie Cantalienne
15190|SAINT-HIPPOLYTE|241500255|CC du Pays Gentiane
15191|SAINT-ILLIDE|241501139|CC du Pays de Salers
15192|SAINT-JACQUES-DES-BLATS|241501089|CC Cère et Goul en Carladès
15194|SAINT-JULIEN-DE-TOURSAC|200066678|CC de la Châtaigneraie Cantalienne
15195|SAINT-JUST|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15196|SAINT-MAMET-LA-SALVETAT|200066678|CC de la Châtaigneraie Cantalienne
15197|SAINT-MARC|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15198|SAINTE-MARIE|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15199|SAINT-MARTIAL|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15200|SAINT-MARTIN-CANTALES|241501139|CC du Pays de Salers
15201|SAINT-MARTIN-SOUS-VIGOUROUX|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15202|SAINT-MARTIN-VALMEROUX|241501139|CC du Pays de Salers
15203|SAINT-MARY-LE-PLAIN|200066637|CC Hautes Terres
15204|SAINT-PAUL-DES-LANDES|241500230|CA du Bassin d'Aurillac
15205|SAINT-PAUL-DE-SALERS|241501139|CC du Pays de Salers
15206|SAINT-PIERRE|241501055|CC Sumène - Artense
15207|SAINT-PONCY|200066637|CC Hautes Terres
15208|SAINT-PROJET-DE-SALERS|241501139|CC du Pays de Salers
15209|SAINT-REMY-DE-CHAUDES-AIGUES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15211|SAINT-SANTIN-CANTALES|200066678|CC de la Châtaigneraie Cantalienne
15212|SAINT-SANTIN-DE-MAURS|200066678|CC de la Châtaigneraie Cantalienne
15213|SAINT-SATURNIN|200066637|CC Hautes Terres
15214|SAINT-SAURY|200066678|CC de la Châtaigneraie Cantalienne
15215|SAINT-SIMON|241500230|CA du Bassin d'Aurillac
15216|SAINT-URCIZE|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15217|SAINT-VICTOR|200066678|CC de la Châtaigneraie Cantalienne
15218|SAINT-VINCENT-DE-SALERS|241501139|CC du Pays de Salers
15219|SALERS|241501139|CC du Pays de Salers
15220|SALINS|241500271|CC du Pays de Mauriac
15221|SANSAC-DE-MARMIESSE|241500230|CA du Bassin d'Aurillac
15222|SANSAC-VEINAZES|200066678|CC de la Châtaigneraie Cantalienne
15223|SAUVAT|241501055|CC Sumène - Artense
15224|SEGALASSIERE|200066678|CC de la Châtaigneraie Cantalienne
15225|SEGUR-LES-VILLAS|200066637|CC Hautes Terres
15226|SENEZERGUES|200066678|CC de la Châtaigneraie Cantalienne
15227|SERIERS|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15228|SIRAN|200066678|CC de la Châtaigneraie Cantalienne
15229|SOULAGES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15230|SOURNIAC|241500271|CC du Pays de Mauriac
15231|TALIZAT|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15232|TANAVELLE|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15233|TEISSIERES-DE-CORNET|241500230|CA du Bassin d'Aurillac
15234|TEISSIERES-LES-BOULIES|200066678|CC de la Châtaigneraie Cantalienne
15235|TERNES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15236|THIEZAC|241501089|CC Cère et Goul en Carladès
15237|TIVIERS|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15238|TOURNEMIRE|241501139|CC du Pays de Salers
15240|TREMOUILLE|241501055|CC Sumène - Artense
15241|TRINITAT|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15242|TRIOULOU|200066678|CC de la Châtaigneraie Cantalienne
15243|TRIZAC|241500255|CC du Pays Gentiane
15244|USSEL|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15245|VABRES|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15246|VALETTE|241500255|CC du Pays Gentiane
15247|VALJOUZE|200066637|CC Hautes Terres
15248|VALUEJOLS|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15249|VAULMIER|241501139|CC du Pays de Salers
15250|VEBRET|241501055|CC Sumène - Artense
15251|VEDRINES-SAINT-LOUP|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15252|VELZIC|241500230|CA du Bassin d'Aurillac
15253|VERNOLS|200066637|CC Hautes Terres
15254|VEYRIERES|241501055|CC Sumène - Artense
15255|VEZAC|241500230|CA du Bassin d'Aurillac
15256|VEZE|200066637|CC Hautes Terres
15257|VEZELS-ROUSSY|241500230|CA du Bassin d'Aurillac
15258|VIC-SUR-CERE|241501089|CC Cère et Goul en Carladès
15259|VIEILLESPESSE|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15260|VIEILLEVIE|200066678|CC de la Châtaigneraie Cantalienne
15261|VIGEAN|241500271|CC du Pays de Mauriac
15262|VILLEDIEU|200066660|CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride
15263|VIRARGUES|200066637|CC Hautes Terres
15264|VITRAC|200066678|CC de la Châtaigneraie Cantalienne
15265|YDES|241501055|CC Sumène - Artense
15266|YOLET|241500230|CA du Bassin d'Aurillac
15267|YTRAC|241500230|CA du Bassin d'Aurillac
15268|ROUGET|200066678|CC de la Châtaigneraie Cantalienne
15269|BESSE|241501139|CC du Pays de Salers
16001|ABZAC|200072049|CC de Charente Limousine
16002|ADJOTS|200043016|CC Val de Charente
16003|AGRIS|200068914|CC La Rochefoucauld - Porte du Périgord
16004|AIGNES-ET-PUYPEROUX|200070282|CC Lavalette Tude Dronne
16005|AIGRE|200072023|CC Coeur de Charente
16007|ALLOUE|200072049|CC de Charente Limousine
16008|AMBERAC|200072023|CC Coeur de Charente
16009|AMBERNAC|200072049|CC de Charente Limousine
16010|AMBLEVILLE|200070514|CA du Grand Cognac
16011|ANAIS|200072023|CC Coeur de Charente
16012|ANGEAC-CHAMPAGNE|200070514|CA du Grand Cognac
16013|ANGEAC-CHARENTE|200070514|CA du Grand Cognac
16014|ANGEDUC|200029734|CC des 4B Sud Charente
16015|ANGOULEME|200071827|CA du Grand Angoulême
16016|ANSAC-SUR-VIENNE|200072049|CC de Charente Limousine
16017|ANVILLE|241600303|CC du Rouillacais
16018|ARS|200070514|CA du Grand Cognac
16019|ASNIERES-SUR-NOUERE|200071827|CA du Grand Angoulême
16020|AUBETERRE-SUR-DRONNE|200070282|CC Lavalette Tude Dronne
16021|AUBEVILLE|200029734|CC des 4B Sud Charente
16023|AUNAC|200072023|CC Coeur de Charente
16024|AUSSAC-VADALLE|200072023|CC Coeur de Charente
16025|BAIGNES-SAINTE-RADEGONDE|200029734|CC des 4B Sud Charente
16026|BALZAC|200071827|CA du Grand Angoulême
16027|BARBEZIERES|200072023|CC Coeur de Charente
16028|BARBEZIEUX-SAINT-HILAIRE|200029734|CC des 4B Sud Charente
16029|BARDENAC|200070282|CC Lavalette Tude Dronne
16030|BARRET|200029734|CC des 4B Sud Charente
16031|BARRO|200043016|CC Val de Charente
16032|BASSAC|200070514|CA du Grand Cognac
16033|BAYERS|200072023|CC Coeur de Charente
16034|BAZAC|200070282|CC Lavalette Tude Dronne
16035|BEAULIEU-SUR-SONNETTE|200072049|CC de Charente Limousine
16036|BECHERESSE|200029734|CC des 4B Sud Charente
16037|BELLON|200070282|CC Lavalette Tude Dronne
16038|BENEST|200072049|CC de Charente Limousine
16039|BERNAC|200043016|CC Val de Charente
16040|BERNEUIL|200029734|CC des 4B Sud Charente
16041|BESSAC|200070282|CC Lavalette Tude Dronne
16042|BESSE|200072023|CC Coeur de Charente
16043|BIGNAC|241600303|CC du Rouillacais
16044|BIOUSSAC|200043016|CC Val de Charente
16045|BIRAC|200070514|CA du Grand Cognac
16046|BLANZAC-PORCHERESSE|200029734|CC des 4B Sud Charente
16047|BLANZAGUET-SAINT-CYBARD|200070282|CC Lavalette Tude Dronne
16048|BOISBRETEAU|200029734|CC des 4B Sud Charente
16049|BONNES|200070282|CC Lavalette Tude Dronne
16050|BONNEUIL|200070514|CA du Grand Cognac
16051|BONNEVILLE|241600303|CC du Rouillacais
16052|BORS (CANTON DE MONTMOREAU-SAINT-CYBARD)|200070282|CC Lavalette Tude Dronne
16053|BORS (CANTON DE BAIGNES-SAINTE-RADEGONDE)|200029734|CC des 4B Sud Charente
16054|BOUCHAGE|200072049|CC de Charente Limousine
16055|BOUEX|200071827|CA du Grand Angoulême
16056|BOURG-CHARENTE|200070514|CA du Grand Cognac
16057|BOUTEVILLE|200070514|CA du Grand Cognac
16058|BOUTIERS-SAINT-TROJAN|200070514|CA du Grand Cognac
16059|BRETTES|200043016|CC Val de Charente
16060|BREVILLE|200070514|CA du Grand Cognac
16061|BRIE|200071827|CA du Grand Angoulême
16062|BRIE-SOUS-BARBEZIEUX|200029734|CC des 4B Sud Charente
16063|BRIE-SOUS-CHALAIS|200070282|CC Lavalette Tude Dronne
16064|BRIGUEUIL|200072049|CC de Charente Limousine
16065|BRILLAC|200072049|CC de Charente Limousine
16066|BROSSAC|200029734|CC des 4B Sud Charente
16067|BUNZAC|200068914|CC La Rochefoucauld - Porte du Périgord
16068|CELLEFROUIN|200072023|CC Coeur de Charente
16069|CELLETTES|200072023|CC Coeur de Charente
16070|CHABANAIS|200072049|CC de Charente Limousine
16071|CHABRAC|200072049|CC de Charente Limousine
16072|CHADURIE|200070282|CC Lavalette Tude Dronne
16073|CHALAIS|200070282|CC Lavalette Tude Dronne
16074|CHALLIGNAC|200029734|CC des 4B Sud Charente
16075|CHAMPAGNE-VIGNY|200029734|CC des 4B Sud Charente
16076|CHAMPAGNE-MOUTON|200072049|CC de Charente Limousine
16077|CHAMPMILLON|200070514|CA du Grand Cognac
16078|CHAMPNIERS|200071827|CA du Grand Angoulême
16079|CHANTILLAC|200029734|CC des 4B Sud Charente
16081|CHAPELLE|200072023|CC Coeur de Charente
16082|CHARMANT|200070282|CC Lavalette Tude Dronne
16083|CHARME|200072023|CC Coeur de Charente
16084|CHARRAS|200068914|CC La Rochefoucauld - Porte du Périgord
16085|CHASSENEUIL-SUR-BONNIEURE|200072049|CC de Charente Limousine
16086|CHASSENON|200072049|CC de Charente Limousine
16087|CHASSIECQ|200072049|CC de Charente Limousine
16088|CHASSORS|200070514|CA du Grand Cognac
16089|CHATEAUBERNARD|200070514|CA du Grand Cognac
16090|CHATEAUNEUF-SUR-CHARENTE|200070514|CA du Grand Cognac
16091|CHATIGNAC|200070282|CC Lavalette Tude Dronne
16092|CHAVENAT|200070282|CC Lavalette Tude Dronne
16093|CHAZELLES|200068914|CC La Rochefoucauld - Porte du Périgord
16094|CHENOMMET|200072023|CC Coeur de Charente
16095|CHENON|200072023|CC Coeur de Charente
16096|CHERVES-CHATELARS|200072049|CC de Charente Limousine
16097|CHERVES-RICHEMONT|200070514|CA du Grand Cognac
16098|CHEVRERIE|200043016|CC Val de Charente
16099|CHILLAC|200029734|CC des 4B Sud Charente
16100|CHIRAC|200072049|CC de Charente Limousine
16101|CLAIX|200071827|CA du Grand Angoulême
16102|COGNAC|200070514|CA du Grand Cognac
16103|COMBIERS|200070282|CC Lavalette Tude Dronne
16104|CONDAC|200043016|CC Val de Charente
16105|CONDEON|200029734|CC des 4B Sud Charente
16106|CONFOLENS|200072049|CC de Charente Limousine
16107|COULGENS|200068914|CC La Rochefoucauld - Porte du Périgord
16108|COULONGES|200072023|CC Coeur de Charente
16109|COURBILLAC|241600303|CC du Rouillacais
16110|COURCOME|200043016|CC Val de Charente
16111|COURGEAC|200070282|CC Lavalette Tude Dronne
16112|COURLAC|200070282|CC Lavalette Tude Dronne
16113|COURONNE|200071827|CA du Grand Angoulême
16114|COUTURE|200043016|CC Val de Charente
16115|CRESSAC-SAINT-GENIS|200029734|CC des 4B Sud Charente
16116|CRITEUIL-LA-MAGDELEINE|200070514|CA du Grand Cognac
16117|CURAC|200070282|CC Lavalette Tude Dronne
16118|DEVIAT|200070282|CC Lavalette Tude Dronne
16119|DIGNAC|200071827|CA du Grand Angoulême
16120|DIRAC|200071827|CA du Grand Angoulême
16121|DOUZAT|241600303|CC du Rouillacais
16122|EBREON|200072023|CC Coeur de Charente
16123|ECHALLAT|241600303|CC du Rouillacais
16124|ECURAS|200068914|CC La Rochefoucauld - Porte du Périgord
16125|EDON|200070282|CC Lavalette Tude Dronne
16127|EMPURE|200043016|CC Val de Charente
16128|EPENEDE|200072049|CC de Charente Limousine
16129|ERAVILLE|200070514|CA du Grand Cognac
16130|ESSARDS|200070282|CC Lavalette Tude Dronne
16131|ESSE|200072049|CC de Charente Limousine
16132|ETAGNAC|200072049|CC de Charente Limousine
16133|ETRIAC|200029734|CC des 4B Sud Charente
16134|EXIDEUIL|200072049|CC de Charente Limousine
16135|EYMOUTHIERS|200068914|CC La Rochefoucauld - Porte du Périgord
16136|FAYE|200043016|CC Val de Charente
16137|FEUILLADE|200068914|CC La Rochefoucauld - Porte du Périgord
16138|FLEAC|200071827|CA du Grand Angoulême
16139|FLEURAC|200070514|CA du Grand Cognac
16140|FONTCLAIREAU|200072023|CC Coeur de Charente
16141|FONTENILLE|200072023|CC Coeur de Charente
16142|FORET-DE-TESSE|200043016|CC Val de Charente
16143|FOUQUEBRUNE|200070282|CC Lavalette Tude Dronne
16144|FOUQUEURE|200072023|CC Coeur de Charente
16145|FOUSSIGNAC|200070514|CA du Grand Cognac
16146|GARAT|200071827|CA du Grand Angoulême
16147|GARDES-LE-PONTAROUX|200070282|CC Lavalette Tude Dronne
16148|GENAC|241600303|CC du Rouillacais
16149|GENOUILLAC|200072049|CC de Charente Limousine
16150|GENSAC-LA-PALLUE|200070514|CA du Grand Cognac
16151|GENTE|200070514|CA du Grand Cognac
16152|GIMEUX|200070514|CA du Grand Cognac
16153|GONDEVILLE|200070514|CA du Grand Cognac
16154|GOND-PONTOUVRE|200071827|CA du Grand Angoulême
16155|GOURS|200072023|CC Coeur de Charente
16156|GOURVILLE|241600303|CC du Rouillacais
16157|GRAND-MADIEU|200072049|CC de Charente Limousine
16158|GRASSAC|200068914|CC La Rochefoucauld - Porte du Périgord
16160|GUIMPS|200029734|CC des 4B Sud Charente
16161|GUIZENGEARD|200029734|CC des 4B Sud Charente
16162|GURAT|200070282|CC Lavalette Tude Dronne
16163|HIERSAC|200070514|CA du Grand Cognac
16164|HIESSE|200072049|CC de Charente Limousine
16165|HOULETTE|200070514|CA du Grand Cognac
16166|ISLE-D'ESPAGNAC|200071827|CA du Grand Angoulême
16167|JARNAC|200070514|CA du Grand Cognac
16168|JAULDES|200071827|CA du Grand Angoulême
16169|JAVREZAC|200070514|CA du Grand Cognac
16170|JUIGNAC|200070282|CC Lavalette Tude Dronne
16171|JUILLAC-LE-COQ|200070514|CA du Grand Cognac
16172|JUILLAGUET|200070282|CC Lavalette Tude Dronne
16173|JUILLE|200072023|CC Coeur de Charente
16174|JULIENNE|200070514|CA du Grand Cognac
16175|JURIGNAC|200029734|CC des 4B Sud Charente
16176|LACHAISE|200029734|CC des 4B Sud Charente
16177|LADIVILLE|200029734|CC des 4B Sud Charente
16178|LAGARDE-SUR-LE-NE|200029734|CC des 4B Sud Charente
16179|LAMERAC|200029734|CC des 4B Sud Charente
16180|LAPRADE|200070282|CC Lavalette Tude Dronne
16181|LESSAC|200072049|CC de Charente Limousine
16182|LESTERPS|200072049|CC de Charente Limousine
16183|LESIGNAC-DURAND|200072049|CC de Charente Limousine
16184|LICHERES|200072023|CC Coeur de Charente
16185|LIGNE|200072023|CC Coeur de Charente
16186|LIGNIERES-SONNEVILLE|200070514|CA du Grand Cognac
16187|LINARS|200071827|CA du Grand Angoulême
16188|LINDOIS|200072049|CC de Charente Limousine
16189|LONDIGNY|200043016|CC Val de Charente
16190|LONGRE|200043016|CC Val de Charente
16191|LONNES|200072023|CC Coeur de Charente
16192|ROUMAZIERES-LOUBERT|200072049|CC de Charente Limousine
16193|LOUZAC-SAINT-ANDRE|200070514|CA du Grand Cognac
