CODGEO;LIBGEO;EPCI;LIBEPCI
51496;Saint-Lumier-en-Champagne;200043420;CC Côtes de Champagne et Saulx
51497;Saint-Lumier-la-Populeuse;245100581;CC Saulx et Bruxenelle
51498;Saint-Mard-sur-Auve;200042703;CC de l'Argonne Champenoise
51499;Saint-Mard-lès-Rouffy;245100813;CC de la Région de Vertus
51500;Saint-Mard-sur-le-Mont;200042703;CC de l'Argonne Champenoise
51501;Sainte-Marie-à-Py;200042620;CC de Suippe et Vesle
51502;Saint-Martin-aux-Champs;200043438;CC de la Moivre À la Coole
51503;Saint-Martin-l'Heureux;245101050;CC des Rives de la Suippe
51504;Saint-Martin-sur-le-Pré;200043008;CA de Châlons en Champagne
51505;Saint-Masmes;245101050;CC des Rives de la Suippe
51506;Saint-Memmie;200043008;CA de Châlons en Champagne
51507;Sainte-Menehould;200042703;CC de l'Argonne Champenoise
51508;Saint-Ouen-Domprot;200034718;CC de Vitry, Champagne et Der
51509;Saint-Pierre;200043008;CA de Châlons en Champagne
51510;Saint-Quentin-les-Marais;200043420;CC Côtes de Champagne et Saulx
51511;Saint-Quentin-le-Verger;245100516;CC du Pays d'Anglure
51512;Saint-Quentin-sur-Coole;200043438;CC de la Moivre À la Coole
51513;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;200042992;CC Perthois-Bocage et Der
51514;Saint-Remy-sous-Broyes;245100565;CC des Coteaux Sézannais
51515;Saint-Remy-sur-Bussy;200042620;CC de Suippe et Vesle
51516;Saint-Saturnin;245100516;CC du Pays d'Anglure
51517;Saint-Souplet-sur-Py;245101050;CC des Rives de la Suippe
51518;Saint-Thierry;200042794;CC du Nord Champenois
51519;Saint-Thomas-en-Argonne;200042703;CC de l'Argonne Champenoise
51520;Saint-Utin;200034718;CC de Vitry, Champagne et Der
51521;Saint-Vrain;200044170;CA de Saint-Dizier, Der et Blaise
51522;Sapignicourt;200044170;CA de Saint-Dizier, Der et Blaise
51523;Sarcy;200042976;CC Ardre et Châtillonnais
51524;Saron-sur-Aube;245100516;CC du Pays d'Anglure
51525;Sarry;200043008;CA de Châlons en Champagne
51526;Saudoy;245100565;CC des Coteaux Sézannais
51527;Savigny-sur-Ardres;245100052;CC Champagne Vesle
51528;Scrupt;200042992;CC Perthois-Bocage et Der
51529;Selles;245101050;CC des Rives de la Suippe
51530;Sept-Saulx;200040269;CC Vesle et Coteaux de la Montagne de Reims
51531;Sermaize-les-Bains;245100581;CC Saulx et Bruxenelle
51532;Sermiers;245100052;CC Champagne Vesle
51533;Servon-Melzicourt;200042703;CC de l'Argonne Champenoise
51534;Serzy-et-Prin;245100052;CC Champagne Vesle
51535;Sézanne;245100565;CC des Coteaux Sézannais
51536;Sillery;200033686;CA Reims Métropole
51537;Sivry-Ante;200042703;CC de l'Argonne Champenoise
51538;Sogny-aux-Moulins;200043438;CC de la Moivre À la Coole
51539;Sogny-en-l'Angle;200043420;CC Côtes de Champagne et Saulx
51542;Soizy-aux-Bois;245100888;CC de la Brie Champenoise
51543;Somme-Bionne;200042703;CC de l'Argonne Champenoise
51544;Sommepy-Tahure;200042620;CC de Suippe et Vesle
51545;Sommesous;200043008;CA de Châlons en Champagne
51546;Somme-Suippe;200042620;CC de Suippe et Vesle
51547;Somme-Tourbe;200042620;CC de Suippe et Vesle
51548;Somme-Vesle;200042620;CC de Suippe et Vesle
51549;Somme-Yèvre;200042703;CC de l'Argonne Champenoise
51550;Sompuis;200034718;CC de Vitry, Champagne et Der
51551;Somsois;200034718;CC de Vitry, Champagne et Der
51552;Songy;200034718;CC de Vitry, Champagne et Der
51553;Souain-Perthes-lès-Hurlus;200042620;CC de Suippe et Vesle
51555;Soudé;200043008;CA de Châlons en Champagne
51556;Soudron;200043008;CA de Châlons en Champagne
51557;Soulanges;200034718;CC de Vitry, Champagne et Der
51558;Soulières;245100813;CC de la Région de Vertus
51559;Suippes;200042620;CC de Suippe et Vesle
51560;Suizy-le-Franc;245100508;CC de la Brie des Etangs
51562;Taissy;200033686;CA Reims Métropole
51563;Talus-Saint-Prix;245100508;CC de la Brie des Etangs
51564;Tauxières-Mutry;245100615;CC de la Grande Vallée de la Marne
51565;Thaas;245100979;CC du Sud Marnais
51566;Thibie;200043008;CA de Châlons en Champagne
51567;Thiéblemont-Farémont;200042992;CC Perthois-Bocage et Der
51568;Thil;200042794;CC du Nord Champenois
51569;Thillois;245100052;CC Champagne Vesle
51570;Le Thoult-Trosnay;245100888;CC de la Brie Champenoise
51571;Val-de-Vesle;200040269;CC Vesle et Coteaux de la Montagne de Reims
51572;Tilloy-et-Bellay;200042620;CC de Suippe et Vesle
51573;Tinqueux;200033686;CA Reims Métropole
51574;Togny-aux-Boeufs;200043438;CC de la Moivre À la Coole
51576;Tours-sur-Marne;245100615;CC de la Grande Vallée de la Marne
51577;Tramery;200042976;CC Ardre et Châtillonnais
51578;Trécon;245100813;CC de la Région de Vertus
51579;Tréfols;245100888;CC de la Brie Champenoise
51580;Trépail;200040269;CC Vesle et Coteaux de la Montagne de Reims
51581;Treslon;245100052;CC Champagne Vesle
51582;Trigny;245100052;CC Champagne Vesle
51583;Trois-Fontaines-l'Abbaye;200044170;CA de Saint-Dizier, Der et Blaise
51584;Trois-Puits;200033686;CA Reims Métropole
51585;Troissy;245100870;CC des Coteaux de la Marne
51586;Unchair;200043388;CC Fismes Ardre et Vesle
51587;Vadenay;245100631;CC de la Région de Mourmelon
51588;Valmy;200042703;CC de l'Argonne Champenoise
51589;Vanault-le-Châtel;200043420;CC Côtes de Champagne et Saulx
51590;Vanault-les-Dames;200043420;CC Côtes de Champagne et Saulx
51591;Vandeuil;200043388;CC Fismes Ardre et Vesle
51592;Vandières;200042976;CC Ardre et Châtillonnais
51594;Vassimont-et-Chapelaine;200043008;CA de Châlons en Champagne
51595;Vatry;200043008;CA de Châlons en Champagne
51596;Vauchamps;245100888;CC de la Brie Champenoise
51597;Vauciennes;245100854;CC des Deux Vallées
51598;Vauclerc;200043420;CC Côtes de Champagne et Saulx
51599;Vaudemange;200040269;CC Vesle et Coteaux de la Montagne de Reims
51600;Vaudesincourt;245101050;CC des Rives de la Suippe
51601;Vavray-le-Grand;200043420;CC Côtes de Champagne et Saulx
51602;Vavray-le-Petit;200043420;CC Côtes de Champagne et Saulx
51603;Vélye;245100813;CC de la Région de Vertus
51604;Ventelay;200043388;CC Fismes Ardre et Vesle
51605;Venteuil;245100854;CC des Deux Vallées
51607;Verdon;245100888;CC de la Brie Champenoise
51608;Vernancourt;200043420;CC Côtes de Champagne et Saulx
51609;Verneuil;245100870;CC des Coteaux de la Marne
51610;Verrières;200042703;CC de l'Argonne Champenoise
51611;Vert-Toulon;245100813;CC de la Région de Vertus
51612;Vertus;245100813;CC de la Région de Vertus
51613;Verzenay;200040269;CC Vesle et Coteaux de la Montagne de Reims
51614;Verzy;200040269;CC Vesle et Coteaux de la Montagne de Reims
51616;Vésigneul-sur-Marne;200043438;CC de la Moivre À la Coole
51617;La Veuve;200043008;CA de Châlons en Champagne
51618;Le Vézier;245100888;CC de la Brie Champenoise
51619;Le Vieil-Dampierre;200042703;CC de l'Argonne Champenoise
51620;Vienne-la-Ville;200042703;CC de l'Argonne Champenoise
51621;Vienne-le-Château;200042703;CC de l'Argonne Champenoise
51622;Ville-Dommange;245100052;CC Champagne Vesle
51623;Ville-en-Selve;200040269;CC Vesle et Coteaux de la Montagne de Reims
51624;Ville-en-Tardenois;200042976;CC Ardre et Châtillonnais
51625;Villeneuve-la-Lionne;245100797;CC des Portes de Champagne
51626;La Villeneuve-lès-Charleville;245100888;CC de la Brie Champenoise
51627;Villeneuve-Renneville-Chevigny;245100813;CC de la Région de Vertus
51628;Villeneuve-Saint-Vistre-et-Villevotte;245100565;CC des Coteaux Sézannais
51629;Villers-Allerand;200040269;CC Vesle et Coteaux de la Montagne de Reims
51630;Villers-aux-Bois;245100813;CC de la Région de Vertus
51631;Villers-aux-Noeuds;200033686;CA Reims Métropole
51632;Villers-en-Argonne;200042703;CC de l'Argonne Champenoise
51633;Villers-Franqueux;200042794;CC du Nord Champenois
51634;Villers-le-Château;200043008;CA de Châlons en Champagne
51635;Villers-le-Sec;200043420;CC Côtes de Champagne et Saulx
51636;Villers-Marmery;200040269;CC Vesle et Coteaux de la Montagne de Reims
51637;Villers-sous-Châtillon;245100854;CC des Deux Vallées
51638;Villeseneux;245100813;CC de la Région de Vertus
51639;La Ville-sous-Orbais;245100508;CC de la Brie des Etangs
51640;Ville-sur-Tourbe;200042703;CC de l'Argonne Champenoise
51641;Villevenard;245100508;CC de la Brie des Etangs
51642;Villiers-aux-Corneilles;245100516;CC du Pays d'Anglure
51643;Vinay;245100037;CC Epernay Pays de Champagne
51644;Vincelles;245100870;CC des Coteaux de la Marne
51645;Vindey;245100565;CC des Coteaux Sézannais
51646;Virginy;200042703;CC de l'Argonne Champenoise
51647;Vitry-en-Perthois;200043420;CC Côtes de Champagne et Saulx
51648;Vitry-la-Ville;200043438;CC de la Moivre À la Coole
51649;Vitry-le-François;200034718;CC de Vitry, Champagne et Der
51650;Voilemont;200042703;CC de l'Argonne Champenoise
51651;Voipreux;245100813;CC de la Région de Vertus
51652;Vouarces;245100516;CC du Pays d'Anglure
51654;Vouillers;200044170;CA de Saint-Dizier, Der et Blaise
51655;Vouzy;245100813;CC de la Région de Vertus
51656;Vraux;200043008;CA de Châlons en Champagne
51657;Vrigny;245100052;CC Champagne Vesle
51658;Vroil;200043420;CC Côtes de Champagne et Saulx
51659;Wargemoulin-Hurlus;200042703;CC de l'Argonne Champenoise
51660;Warmeriville;245101035;CC de la Vallée de la Suippe
51662;Witry-lès-Reims;245101043;CC Beine-Bourgogne
51663;Magenta;245100037;CC Epernay Pays de Champagne
52001;Ageville;245200563;CC du Bassin Nogentais
52002;Aigremont;245200548;CC de la Région de Bourbonne les Bains
52003;Aillianville;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52004;Aingoulaincourt;200044253;CC du Bassin de Joinville en Champagne
52005;Aizanville;245200597;CC des Trois Forêts
52006;Allichamps;200044170;CA de Saint-Dizier, Der et Blaise
52007;Ambonville;200044253;CC du Bassin de Joinville en Champagne
52008;Andelot-Blancheville;245200480;CC de la Vallée du Rognon
52009;Andilly-en-Bassigny;200035954;CC du Grand Langres
52011;Annéville-la-Prairie;245200555;CC du Bassin de Bologne Vignory et Froncles
52012;Annonville;200044253;CC du Bassin de Joinville en Champagne
52013;Anrosey;200036366;CC Vannier Amance
52014;Aprey;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52015;Arbigny-sous-Varennes;200036366;CC Vannier Amance
52016;Arbot;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52017;Arc-en-Barrois;245200597;CC des Trois Forêts
52019;Arnancourt;200044253;CC du Bassin de Joinville en Champagne
52021;Attancourt;200044170;CA de Saint-Dizier, Der et Blaise
52022;Aubepierre-sur-Aube;245200597;CC des Trois Forêts
52023;Auberive;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52025;Audeloncourt;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52027;Aujeurres;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52028;Aulnoy-sur-Aube;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52029;Autigny-le-Grand;200044253;CC du Bassin de Joinville en Champagne
52030;Autigny-le-Petit;200044253;CC du Bassin de Joinville en Champagne
52031;Autreville-sur-la-Renne;245200597;CC des Trois Forêts
52033;Avrecourt;245200514;CC du Bassigny
52034;Bailly-aux-Forges;200044170;CA de Saint-Dizier, Der et Blaise
52035;Baissey;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52036;Balesmes-sur-Marne;200035954;CC du Grand Langres
52037;Bannes;200035954;CC du Grand Langres
52038;Bassoncourt;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52039;Baudrecourt;200044253;CC du Bassin de Joinville en Champagne
52040;Bay-sur-Aube;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52042;Beauchemin;200035954;CC du Grand Langres
52043;Belmont;200036366;CC Vannier Amance
52044;Roches-Bettaincourt;245200480;CC de la Vallée du Rognon
52045;Bettancourt-la-Ferrée;200044170;CA de Saint-Dizier, Der et Blaise
52047;Beurville;200044253;CC du Bassin de Joinville en Champagne
52050;Biesles;245200563;CC du Bassin Nogentais
52051;Bize;200036366;CC Vannier Amance
52053;Blaisy;245200456;CA Agglomération de Chaumont
52055;Blécourt;200044253;CC du Bassin de Joinville en Champagne
52056;Blessonville;245200597;CC des Trois Forêts
52057;Blumeray;200044253;CC du Bassin de Joinville en Champagne
52058;Bologne;245200555;CC du Bassin de Bologne Vignory et Froncles
52059;Bonnecourt;200035954;CC du Grand Langres
52060;Bourbonne-les-Bains;245200548;CC de la Région de Bourbonne les Bains
52061;Bourdons-sur-Rognon;245200480;CC de la Vallée du Rognon
52062;Bourg;200035954;CC du Grand Langres
52063;Bourg-Sainte-Marie;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52064;Bourmont;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52065;Bouzancourt;200044253;CC du Bassin de Joinville en Champagne
52066;Brachay;200044253;CC du Bassin de Joinville en Champagne
52067;Brainville-sur-Meuse;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52069;Braux-le-Châtel;245200597;CC des Trois Forêts
52070;Brennes;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52072;Brethenay;245200456;CA Agglomération de Chaumont
52074;Breuvannes-en-Bassigny;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52075;Briaucourt;245200555;CC du Bassin de Bologne Vignory et Froncles
52076;Bricon;245200597;CC des Trois Forêts
52079;Brousseval;200044170;CA de Saint-Dizier, Der et Blaise
52082;Bugnières;245200597;CC des Trois Forêts
52083;Champsevraine;200036366;CC Vannier Amance
52084;Busson;200044253;CC du Bassin de Joinville en Champagne
52085;Buxières-lès-Clefmont;245200514;CC du Bassigny
52087;Buxières-lès-Villiers;245200456;CA Agglomération de Chaumont
52088;Ceffonds;245200415;CC du Pays du Der
52089;Celles-en-Bassigny;245200514;CC du Bassigny
52090;Celsoy;200036366;CC Vannier Amance
52091;Cerisières;245200555;CC du Bassin de Bologne Vignory et Froncles
52092;Chalancey;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52093;Chalindrey;245200381;CC du Pays de Chalindrey
52094;Vals-des-Tilles;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52095;Chalvraines;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52097;Chambroncourt;200044253;CC du Bassin de Joinville en Champagne
52099;Chamouilley;245200373;CC de la Vallée de la Marne
52101;Champigneulles-en-Bassigny;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52102;Champigny-lès-Langres;200035954;CC du Grand Langres
52103;Champigny-sous-Varennes;200036366;CC Vannier Amance
52104;Chancenay;200044170;CA de Saint-Dizier, Der et Blaise
52105;Changey;200035954;CC du Grand Langres
52106;Chanoy;200035954;CC du Grand Langres
52107;Chantraines;245200480;CC de la Vallée du Rognon
52108;Charmes;200035954;CC du Grand Langres
52109;Charmes-en-l'Angle;200044253;CC du Bassin de Joinville en Champagne
52110;Charmes-la-Grande;200044253;CC du Bassin de Joinville en Champagne
52113;Chassigny;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52114;Châteauvillain;245200597;CC des Trois Forêts
52115;Chatenay-Mâcheron;200035954;CC du Grand Langres
52116;Chatenay-Vaudin;200035954;CC du Grand Langres
52118;Chatonrupt-Sommermont;200044253;CC du Bassin de Joinville en Champagne
52119;Chaudenay;245200381;CC du Pays de Chalindrey
52120;Chauffourt;245200514;CC du Bassigny
52121;Chaumont;245200456;CA Agglomération de Chaumont
52122;Chaumont-la-Ville;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52123;Chevillon;245200373;CC de la Vallée de la Marne
52124;Chézeaux;200036366;CC Vannier Amance
52125;Chamarandes-Choignes;245200456;CA Agglomération de Chaumont
52126;Choilley-Dardenay;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52127;Choiseul;245200514;CC du Bassigny
52128;Cirey-lès-Mareilles;245200480;CC de la Vallée du Rognon
52129;Cirey-sur-Blaise;200044253;CC du Bassin de Joinville en Champagne
52130;Cirfontaines-en-Azois;245200597;CC des Trois Forêts
52131;Cirfontaines-en-Ornois;200044253;CC du Bassin de Joinville en Champagne
52132;Clefmont;245200514;CC du Bassigny
52133;Clinchamp;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52134;Cohons;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52135;Coiffy-le-Bas;200036366;CC Vannier Amance
52136;Coiffy-le-Haut;245200548;CC de la Région de Bourbonne les Bains
52137;Colmier-le-Bas;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52138;Colmier-le-Haut;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52140;Colombey-les-Deux-Églises;245200456;CA Agglomération de Chaumont
52141;Condes;245200456;CA Agglomération de Chaumont
52142;Consigny;245200480;CC de la Vallée du Rognon
52145;Coublanc;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52146;Coupray;245200597;CC des Trois Forêts
52147;Courcelles-en-Montagne;200035954;CC du Grand Langres
52149;Courcelles-sur-Blaise;200044253;CC du Bassin de Joinville en Champagne
52151;Cour-l'Évêque;245200597;CC des Trois Forêts
52155;Culmont;245200381;CC du Pays de Chalindrey
52156;Curel;245200373;CC de la Vallée de la Marne
52157;Curmont;245200456;CA Agglomération de Chaumont
52158;Cusey;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52159;Cuves;245200563;CC du Bassin Nogentais
52160;Daillancourt;245200555;CC du Bassin de Bologne Vignory et Froncles
52161;Daillecourt;245200514;CC du Bassigny
52162;Dammartin-sur-Meuse;245200514;CC du Bassigny
52163;Dampierre;200035954;CC du Grand Langres
52164;Damrémont;245200548;CC de la Région de Bourbonne les Bains
52165;Dancevoir;245200597;CC des Trois Forêts
52167;Darmannes;245200480;CC de la Vallée du Rognon
52168;Dinteville;245200597;CC des Trois Forêts
52169;Domblain;200044170;CA de Saint-Dizier, Der et Blaise
52170;Dommarien;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52171;Dommartin-le-Franc;200044170;CA de Saint-Dizier, Der et Blaise
52172;Dommartin-le-Saint-Père;200044253;CC du Bassin de Joinville en Champagne
52173;Domremy-Landéville;245200480;CC de la Vallée du Rognon
52174;Doncourt-sur-Meuse;200036358;CC de Bourmont, Breuvannes, Saint-Blin
52175;Donjeux;200044253;CC du Bassin de Joinville en Champagne
52177;Doulaincourt-Saucourt;245200480;CC de la Vallée du Rognon
52178;Doulevant-le-Château;200044253;CC du Bassin de Joinville en Champagne
52179;Doulevant-le-Petit;200044170;CA de Saint-Dizier, Der et Blaise
52180;Droyes;245200415;CC du Pays du Der
52181;Échenay;200044253;CC du Bassin de Joinville en Champagne
52182;Éclaron-Braucourt-Sainte-Livière;200044170;CA de Saint-Dizier, Der et Blaise
52183;Ecot-la-Combe;245200480;CC de la Vallée du Rognon
52184;Effincourt;200044253;CC du Bassin de Joinville en Champagne
52185;Enfonvelle;245200548;CC de la Région de Bourbonne les Bains
52187;Épizon;200044253;CC du Bassin de Joinville en Champagne
52189;Le Val-d'Esnoms;200027308;CC d'Auberive Vingeanne et Montsaugeonnais
52190;Esnouveaux;245200563;CC du Bassin Nogentais
52193;Euffigneix;245200456;CA Agglomération de Chaumont
52194;Eurville-Bienville;245200373;CC de la Vallée de la Marne
52195;Farincourt;200036366;CC Vannier Amance
52196;Faverolles;200035954;CC du Grand Langres
52197;Fayl-Billot;200036366;CC Vannier Amance
52198;Fays;200044170;CA de Saint-Dizier, Der et Blaise
52199;Ferrière-et-Lafolie;200044253;CC du Bassin de Joinville en Champagne
